1.003235 -1.325150 -0.325033 0.290664 -0.712886 
0.666330 -0.557498 -0.955858 0.317038 -0.570095 
-0.513426 -1.589185 -0.529053 -1.274611 -0.409921 
0.952580 -1.039068 -0.826587 -0.835595 0.732954 
0.341138 0.749306 -0.234384 -1.005321 -0.917305 
1.346720 -0.144200 -0.840422 -0.211750 0.306854 
1.067514 1.104063 -0.331384 -0.411971 -0.980140 
-0.575320 0.871741 -0.717124 -1.183107 -1.240576 
0.576154 0.409250 -1.376321 -0.787454 0.251153 
1.220627 -1.163849 -0.003718 0.512099 -1.030639 
