0.214716 1.066482 1.135917 0.574910 1.552760 0.068397 -0.238413 -0.755974 -0.712876 0.272416 -0.992227 1.155201 0.590828 0.759031 0.266718 -0.683678 0.942520 
0.775067 -0.454706 0.256098 0.630955 -0.859479 0.709921 0.108866 -1.125738 0.814022 -0.806376 -0.079633 -0.972511 -0.737296 0.502320 -1.037828 0.640821 -0.436999 
1.422094 -0.883133 -0.961333 -1.227181 -1.091095 -0.055756 0.181331 -0.655083 -0.068069 -0.195229 0.499640 -0.971582 -1.049711 -0.904632 -1.290276 -0.296106 0.283114 
-0.640002 -0.400590 -0.965094 0.800014 0.467291 -0.868690 0.297373 -1.243177 0.310903 0.002011 0.389405 0.357624 -0.220979 -0.843911 -0.571345 -0.886618 0.881428 
