0.193866 -0.355205 -0.429777 -0.093503 -0.628286 -1.141984 -0.547440 0.443965 -0.280898 -0.560319 -0.795646 -0.282371 -0.078929 0.646706 0.187848 -0.701427 0.451203 0.973934 -0.099695 0.052685 -0.474121 -0.471488 0.399073 0.762421 -0.850413 0.191069 0.685555 0.585616 -0.956477 -0.766885 0.334384 0.033688 -0.220603 -0.014152 -0.695150 0.091792 -0.826302 -1.220055 -0.501128 1.367783 0.452184 -0.572452 -0.788110 1.239911 -0.559693 -0.802958 -0.202839 0.435779 0.860490 -0.974914 -1.090613 0.592494 0.646544 0.255972 0.564892 -0.666188 0.963981 0.680199 0.005339 -1.390153 0.729987 0.154214 -1.028280 -0.601618 -0.779255 
-0.597916 -0.160953 -0.451719 -0.295292 -0.344547 -1.005457 -0.248442 -1.259372 0.338319 -0.286249 -1.617792 -2.389941 -0.496475 -0.097437 0.031094 -0.483741 -0.757609 0.113327 0.617335 0.459747 2.185712 1.383268 -0.134996 -0.860772 0.139604 -0.930003 -0.401901 0.145444 0.371981 0.885633 -0.003665 -1.031938 0.780596 0.485006 -0.499543 -0.482273 -0.232336 0.288407 -0.128980 -1.496921 0.368839 -0.999944 -1.143321 -0.660384 0.732202 0.058996 -0.844358 -0.185188 -0.658852 -0.223109 -0.505609 0.171674 -0.306477 0.434869 -0.226980 -1.019596 -0.354229 -0.154185 -0.484042 -0.483391 -0.094319 -0.935530 1.238090 -0.978946 0.951421 
-0.488086 -0.541471 0.490722 -0.151445 0.202706 -0.162892 -0.622527 -0.576744 -0.650602 0.453391 -0.369889 0.464875 0.196220 0.078041 -0.352519 0.507008 -0.648642 -0.494389 0.299501 -0.661297 -0.568120 0.361622 0.147465 -0.225385 0.000736 -0.190726 -0.437125 -0.381361 -1.363678 -0.066367 0.248746 0.321066 -0.101064 -0.025933 -0.086472 -0.669655 -0.913438 -0.154282 -0.459436 -2.097857 -0.888948 0.897509 -0.270517 0.681650 0.156793 -0.699300 -1.425734 -1.476561 0.377946 -0.735788 -0.142316 0.324146 0.546569 0.626683 0.151032 0.341584 -0.394292 -0.553778 0.009090 0.306405 -0.173921 0.561604 0.299228 0.684223 0.533039 
-0.464238 0.000366 -0.063488 -0.449457 -0.425238 0.738099 -0.395097 -0.788520 -0.285615 0.764627 0.378478 0.223660 -0.119893 -0.357998 -0.072286 0.152275 0.044522 -0.786164 -0.035697 -1.054198 -0.355907 0.603979 -0.274781 0.603869 -1.036658 -0.280815 -0.208770 -0.813778 0.106988 0.029161 -0.173368 -1.355408 0.282290 -0.839607 -0.018020 -0.063346 0.290902 0.306651 -0.179831 0.123274 -0.895156 -0.120421 0.459427 -1.426553 -1.317962 -0.002193 0.347111 0.390684 -0.988426 -0.488884 -0.124565 0.649063 -0.213262 -0.117523 0.755440 -0.019325 -0.965010 -0.249855 0.264427 0.353343 0.388778 -0.341425 -0.452003 -0.328257 0.363363 
-0.614204 0.568718 0.540071 -0.791967 -0.938372 -0.647021 -0.791610 -0.068655 -0.592981 0.912759 0.429717 -0.330953 -0.813240 -0.718310 -0.841466 0.233000 0.042022 0.074048 -0.326295 0.188039 0.521033 -0.496101 -0.316823 -0.464257 0.795399 0.791009 0.606063 0.902495 0.836966 0.046243 0.516445 0.983128 -0.076172 0.195247 0.348845 0.417971 -0.098364 0.320778 0.055678 0.960572 -0.372549 -0.504589 0.874754 0.121375 0.185679 1.030636 0.245950 -0.385191 0.476336 -0.854204 1.104439 -0.367745 0.245016 -0.508099 -0.435014 -0.162967 -0.194913 0.739576 0.556134 0.216437 -1.278326 -0.339360 -0.825220 0.349874 -0.799782 
-0.443075 0.557679 0.762294 -0.072209 -0.137834 0.330834 0.689883 0.932728 -0.082962 0.492830 0.400839 0.426077 0.302775 0.583581 -0.099773 -0.271258 0.469088 -0.073472 -0.272283 0.502996 0.410521 -0.570486 -1.084879 -1.378039 -0.226823 0.852611 0.185944 0.482606 -0.224021 -0.201600 -0.046040 -0.504957 0.580084 0.651711 0.039817 -0.369383 0.247220 -0.705812 -0.685823 -0.254019 0.534035 0.626143 -0.874579 -1.126399 -0.956709 -0.654303 -0.127016 0.064920 -0.573750 -0.720086 0.375908 0.176333 -0.341135 0.485542 -0.779021 0.671468 0.301230 0.960472 -0.903039 0.237789 0.322309 -0.367062 -0.269295 -0.050669 -0.286140 
-0.340363 0.162953 -0.175315 -1.346826 0.012754 -0.978767 0.210302 0.568842 -0.800756 -0.221369 -0.793908 -0.611932 -0.252091 -0.581536 -0.492013 -0.657431 0.321257 -0.225573 0.043422 0.113500 -0.456471 -0.694565 -1.659320 -0.891275 0.697230 0.397181 -0.320571 0.427274 -0.179565 -0.676075 -0.946649 -0.590529 -0.480158 -0.230148 -0.048769 0.149589 0.266701 0.884926 -0.530101 0.064186 -0.689381 -0.521611 -1.309123 0.685509 1.104453 -0.859793 -0.122195 0.922802 -0.483685 0.289597 0.218028 0.182715 0.378732 -0.492734 0.695845 0.188161 -0.509525 -0.226913 -0.412551 -0.883431 -0.425755 0.688709 0.566323 0.172274 -0.043471 
0.086659 0.246890 0.094839 -0.039315 -0.609751 0.176532 1.317356 0.922156 0.564436 -0.943484 -0.777562 0.667846 -0.106597 1.178998 -0.093652 -0.334744 0.168235 -0.714183 0.150106 -1.605707 -0.718907 0.001872 -0.404241 0.343777 0.971836 0.867137 0.027449 -1.139489 -0.892913 0.272244 1.024812 0.049976 0.795258 -0.909937 -0.948255 0.073988 1.078045 0.262406 0.628103 0.212964 0.712589 -0.351097 0.347580 0.058007 0.587205 0.361978 -0.099345 -0.457956 0.126963 -0.957874 -0.744867 -0.760614 -0.264275 -1.489211 -2.533924 -0.337287 -0.927834 0.725213 -0.225743 0.111361 -0.943076 -1.767841 -0.431242 -0.869480 0.049511 
-0.274951 -0.880331 0.751342 -1.948832 -0.674565 -0.518214 -0.231940 -1.374693 0.491291 0.427400 0.202522 0.217954 -1.166604 -0.505952 0.583677 -0.702121 0.443113 0.038176 0.792935 0.717538 0.095904 -0.886162 1.338526 0.184055 -0.182130 -0.162419 0.018628 0.330367 1.275526 0.082388 0.100289 -0.993159 0.323615 -0.205507 -2.013667 -0.935242 1.595715 -0.089175 -1.290793 -2.239615 0.240133 -0.783622 0.386187 1.718220 0.263045 0.049024 -0.024020 -0.113095 -0.948620 0.487712 0.087322 1.046264 -2.030910 -0.865611 0.712114 -0.145262 -0.825057 -0.376954 -1.322770 -0.674968 0.657266 -0.301453 -1.545509 -0.002778 0.636765 
-0.631147 0.566114 -0.833689 -0.742751 0.686118 -0.363338 -0.378961 0.228306 -0.117281 0.107308 0.776419 0.223242 -0.560106 0.699945 0.858082 -0.624384 -1.403775 0.534549 0.714727 1.644482 0.558616 0.183289 1.894718 1.520045 -0.442372 -0.589407 -0.948739 0.572217 -0.267342 0.032714 1.357187 -0.577739 0.053306 -0.227488 -0.300946 -0.724559 0.845156 -1.241982 -0.895266 -0.526644 0.196503 -0.301879 0.241149 -2.619596 -2.403330 -1.306547 0.842897 -0.196804 -0.483583 -0.312910 -0.073001 -0.866639 -0.235371 -1.818860 -1.970331 -0.073006 -0.169766 0.807733 0.231291 -0.584535 -0.283641 0.106479 -0.446689 -0.728394 0.284530 
