0.981561 0.164577 -1.183707 0.813757 -0.148146 
0.522089 -0.326025 -0.985451 0.714582 -0.428187 
0.367532 -0.846926 -0.193476 0.757286 -1.073635 
-0.059398 -0.485881 -0.759971 0.182140 -1.143540 
0.992941 0.147544 -0.352051 0.576856 -0.948629 
-0.263212 0.043738 -1.115127 -0.959492 -1.381790 
1.181633 0.266824 -0.794045 0.852834 -0.370335 
0.614327 -0.153640 -0.151767 -0.442959 -1.267981 
0.508781 -0.244622 -0.830126 0.272370 -0.758409 
0.621957 -0.698404 -1.247787 -0.638868 0.191293 
